Id,Label,Modularity Class
2226,10.71.216.221,0
2227,10.118.165.198,0
2228,10.64.2.181,0
2229,10.54.240.4,0
2230,10.54.240.17,0
2231,10.118.161.58,0
2232,10.54.240.14,0
2233,10.54.240.13,0
2234,10.54.240.5,0
2235,10.18.112.113,0
2236,10.116.160.246,0
2237,10.54.241.19,0
2238,10.54.240.15,0
2239,10.54.240.12,0
2240,10.79.105.36,0
2241,10.54.240.10,0
2242,10.18.112.241,0
2243,10.18.112.213,0
2244,10.78.118.251,0
2245,10.78.114.251,0
2246,10.78.112.249,0
2247,10.18.114.30,0
2248,10.79.112.251,0
2249,10.16.112.30,0
2250,10.53.216.221,0
2251,10.78.116.251,0
2252,10.14.112.251,0
2253,10.82.218.221,0
2254,138.145.216.221,0
2255,10.64.2.180,0
2256,10.54.248.19,0
2257,10.18.112.243,0
2258,10.52.235.211,0
2259,10.18.113.30,0
2260,10.54.242.19,0
2261,10.114.218.217,0
2262,2.33.219.246,0
2263,10.114.218.93,0
2264,10.54.240.91,0
2265,10.209.216.89,0
2266,2.54.240.19,0
2267,10.18.112.230,0
2268,10.18.112.28,0
2269,10.54.240.27,0
2270,10.79.105.95,0
2271,10.18.112.62,0
2272,10.98.218.221,0
2273,10.67.218.152,0
2274,10.78.112.71,0
2275,74.18.112.30,0
2276,8.67.218.152,0
2277,10.32.11.198,0
2278,8.114.218.221,0
2279,10.114.218.223,0
2280,10.18.112.118,0
2281,26.54.240.19,0
2282,10.54.240.6,0
2283,10.54.240.9,0
2284,11.54.240.19,0
2285,10.54.240.22,0
2286,10.54.240.2,0
2287,10.54.240.0,0
2288,10.54.240.20,0
2289,138.54.240.19,0
2290,74.54.240.19,0
2291,10.54.240.23,0
2292,10.54.240.7,0
2293,10.116.160.85,0
2294,10.79.105.230,0
2295,10.79.105.46,0
2296,10.22.0.10,0
2297,10.52.234.198,0
2298,10.52.236.176,0
2299,10.116.160.157,0
2300,10.118.163.104,0
2301,10.118.164.36,0
2302,10.22.0.22,0
2303,10.118.163.86,0
2304,10.79.105.42,0
2305,10.52.236.185,0
2306,10.52.236.156,0
2307,10.118.163.106,0
2308,10.52.236.175,0
2309,10.54.240.3,0
2310,10.116.160.155,0
2311,10.20.4.11,0
2312,10.52.236.184,0
2313,10.52.235.195,0
2314,10.52.236.174,0
2315,10.52.234.200,0
2316,10.116.160.78,0
2317,10.52.236.172,0
2318,10.67.216.79,0
2319,10.18.240.62,0
2320,10.52.236.180,0
2321,10.52.234.33,0
2322,10.52.235.203,0
2323,10.52.236.179,0
2324,10.118.163.107,0
2325,10.118.162.52,0
2326,10.79.105.58,0
2327,10.52.236.183,0
2328,10.118.163.102,0
2329,8.37.216.221,0
2330,10.116.160.95,0
2331,10.79.105.30,0
2332,10.116.160.154,0
2333,10.52.236.63,0
2334,10.118.163.24,0
2335,10.52.235.196,0
2336,10.118.163.72,0
2337,10.118.161.59,0
2338,10.118.163.43,0
2339,10.52.236.13,0
2340,10.116.160.33,0
2341,10.52.236.81,0
2342,10.79.105.24,0
2343,10.52.234.32,0
2344,10.52.235.197,0
2345,10.52.236.178,0
2346,10.116.160.37,0
2347,10.116.160.106,0
2348,10.118.165.26,0
2349,10.24.97.212,0
2350,10.116.160.75,0
2351,10.118.161.3,0
2352,10.100.161.3,0
2353,10.79.105.44,0
2354,10.118.163.56,0
2355,10.18.112.214,0
2356,10.54.244.19,0
2357,10.118.161.65,0
2358,10.118.161.66,0
2359,10.114.90.221,0
2360,10.50.240.19,0
2361,10.75.218.221,0
2362,10.39.217.247,0
2363,10.37.216.217,0
2364,10.52.235.210,0
2365,10.67.216.5,0
2366,10.145.152.221,0
2367,10.116.160.123,0
2368,10.114.210.215,0
2369,10.118.163.122,0
2370,10.22.240.19,0
2371,10.246.209.1,0
2372,10.52.234.34,0
2373,10.52.234.31,0
2374,46.18.240.118,0
2375,10.79.105.231,0
2376,10.79.105.83,0
2377,10.18.118.221,0
2378,14.54.240.19,0
2379,10.114.218.253,0
2380,10.118.218.221,0
2381,10.79.105.53,0
2382,10.228.160.246,0
2383,10.114.210.221,0
2384,10.114.222.221,0
2385,10.116.160.83,0
2386,10.118.165.21,0
2387,10.118.165.33,0
2388,10.116.160.89,0
2389,138.114.218.221,0
2390,10.52.235.219,0
2391,10.116.160.94,0
2392,10.118.162.51,0
2393,10.118.163.33,0
2394,10.118.164.53,0
2395,10.124.217.221,0
2396,10.52.236.57,0
2397,10.116.160.41,0
2398,10.22.152.224,0
2399,10.118.161.131,0
2400,10.22.152.240,0
2401,10.18.10.186,0
2402,10.54.250.19,0
2403,136.19.10.52,0
2404,10.52.236.177,0
2405,10.67.217.221,0
2406,10.116.209.221,0
2407,10.20.152.224,0
2408,10.116.160.25,0
2409,10.116.160.115,0
2410,10.118.161.70,0
2411,10.118.165.27,0
2412,10.79.105.131,0
2413,10.54.112.19,0
2414,10.18.112.226,0
2415,10.52.235.212,0
2416,10.72.216.133,0
2417,10.116.160.43,0
2418,10.118.161.35,0
2419,10.116.160.245,0
2420,10.118.165.62,0
2421,11.146.216.221,0
2422,10.145.216.213,0
2423,10.116.160.53,0
2424,10.145.217.221,0
2425,10.118.165.81,0
2426,10.116.160.80,0
2427,10.71.216.38,0
2428,10.67.216.107,0
2429,10.118.240.19,0
2430,10.38.240.19,0
2431,22.236.70.211,0
2432,10.54.224.19,0
2433,26.114.218.221,0
2434,10.18.114.246,0
2435,10.54.240.51,0
2436,42.52.236.174,0
2437,42.54.240.19,0
2438,10.118.164.62,0
2439,10.52.228.176,0
2440,10.79.105.52,0
2441,10.118.165.43,0
2442,10.46.236.93,0
2443,66.118.217.221,0
2444,10.18.216.221,0
2445,10.52.217.93,0
2446,10.2.112.26,0
2447,10.114.202.221,0
2448,10.78.112.111,0
2449,10.39.216.231,0
2450,10.67.216.7,0
2451,10.79.105.38,0
2452,138.116.249.220,0
2453,11.67.216.221,0
2454,10.82.112.246,0
2455,10.153.216.221,0
2456,10.146.216.93,0
2457,10.72.216.35,0
2458,10.16.112.201,0
2459,10.165.216.221,0
2460,10.145.216.205,0
2461,10.79.105.177,0
2462,10.72.216.51,0
2463,10.18.112.182,0
2464,10.71.216.5,0
2465,10.18.113.246,0
2466,10.149.216.221,0
2467,10.146.200.221,0
2468,10.146.217.221,0
2469,10.62.240.19,0
2470,10.54.242.7,0
2471,2.146.216.221,0
2472,10.67.218.216,0
2473,10.3.218.152,0
2474,10.83.218.152,0
2475,10.67.90.152,0
2476,2.67.218.152,0
2477,10.67.222.152,0
2478,10.67.202.152,0
2479,10.65.218.152,0
2480,42.67.218.152,0
2481,10.67.154.152,0
2482,10.67.210.152,0
2483,26.67.218.152,0
2484,14.33.216.221,0
2485,10.67.218.24,0
2486,10.67.218.144,0
2487,10.38.216.247,0
2488,42.145.216.221,0
2489,10.146.216.213,0
2490,74.114.218.221,0
2491,10.5.1.9,0
2492,10.147.216.221,0
2493,8.54.240.19,0
2494,10.55.240.19,0
2495,10.8.216.221,0
2496,10.183.254.100,0
2497,10.54.240.83,0
2498,10.182.240.19,0
2499,10.54.240.18,0
2500,10.50.240.3,0
2501,10.100.240.3,0
2502,8.54.240.5,0
2503,10.52.240.6,0
2504,10.54.208.19,0
2505,10.54.176.19,0
2506,10.54.241.35,0
2507,18.54.240.19,0
2508,10.54.240.147,0
2509,8.54.240.83,0
2510,10.67.218.41,0
2511,10.146.88.221,0
2512,10.149.152.221,0
2513,10.146.216.253,0
2514,10.122.218.221,0
2515,10.114.154.221,0
2516,2.145.216.221,0
2517,8.67.216.221,0
2518,10.72.216.175,0
2519,10.114.218.205,0
2520,10.195.216.221,0
2521,10.146.152.221,0
2522,10.50.218.221,0
2523,10.116.160.61,0
2524,10.146.216.223,0
2525,74.46.236.221,0
2526,10.145.220.221,0
2527,10.71.216.101,0
2528,10.146.216.157,0
2529,10.54.241.15,0
2530,74.18.112.26,0
2531,10.16.112.26,0
2532,10.18.112.10,0
2533,42.18.112.26,0
2534,26.18.112.26,0
2535,10.94.112.251,0
2536,10.72.216.59,0
2537,10.78.240.251,0
2538,26.78.112.251,0
2539,10.78.112.250,0
2540,10.79.105.6,0
2541,10.78.80.251,0
2542,10.78.112.187,0
2543,10.17.216.221,0
2544,10.78.112.255,0
2545,11.114.218.221,0
2546,10.110.112.251,0
2547,10.206.240.251,0
2548,10.78.48.251,0
2549,10.78.120.251,0
2550,10.18.112.90,0
2551,10.67.216.217,0
2552,8.18.112.26,0
2553,2.118.216.221,0
2554,10.146.112.26,0
2555,138.18.112.26,0
2556,10.71.216.109,0
2557,10.52.235.213,0
2558,10.79.105.28,0
2559,10.54.240.31,0
2560,10.52.235.209,0
2561,10.78.98.255,0
2562,2.114.218.221,0
2563,10.5.1.10,0
2564,10.79.105.110,0
2565,10.82.120.246,0
2566,10.50.176.17,0
2567,18.67.216.221,0
2568,10.17.51.226,0
2569,10.67.154.213,0
2570,11.64.2.180,0
2571,10.19.112.243,0
2572,74.145.216.220,0
2573,8.146.216.221,0
2574,10.20.2.7,0
2575,10.114.218.213,0
2576,10.16.112.246,0
2577,10.116.160.151,0
2578,10.71.216.73,0
2579,10.116.160.103,0
2580,10.116.160.117,0
2581,10.116.160.27,0
2582,10.116.160.113,0
2583,10.52.236.152,0
2584,10.54.240.137,0
2585,10.116.160.102,0
2586,10.116.160.87,0
2587,10.116.160.23,0
2588,74.146.216.221,0
2589,10.79.105.113,0
2590,26.146.216.221,0
2591,10.178.216.221,0
2592,10.78.112.123,0
2593,10.76.112.251,0
2594,10.18.112.228,0
2595,74.78.112.251,0
2596,8.78.112.233,0
2597,10.20.120.90,0
2598,138.78.112.251,0
2599,8.78.112.251,0
2600,10.33.223.246,0
2601,10.74.112.219,0
2602,10.78.112.235,0
2603,10.78.240.123,0
2604,10.33.152.221,0
2605,10.52.234.201,0
2606,10.52.235.60,0
2607,10.20.45.161,0
2608,10.116.160.36,0
2609,10.79.105.35,0
2610,10.118.161.32,0
2611,10.146.253.221,0
2612,10.154.216.221,0
2613,10.113.128.230,0
2614,10.18.116.246,0
2615,10.116.160.82,0
2616,10.52.235.221,0
2617,10.118.163.114,0
2618,10.52.235.217,0
2619,10.118.165.23,0
2620,10.118.161.71,0
2621,10.52.235.206,0
2622,10.118.165.44,0
2623,10.118.165.115,0
2624,10.118.163.25,0
2625,10.52.235.194,0
2626,10.118.161.54,0
2627,10.118.163.54,0
2628,10.118.165.116,0
2629,10.52.235.207,0
2630,10.118.163.55,0
2631,10.52.235.218,0
2632,10.118.165.90,0
2633,10.52.235.208,0
2634,10.118.161.62,0
2635,10.118.165.64,0
2636,2.18.112.182,0
2637,10.33.220.253,0
2638,10.18.112.204,0
2639,10.78.75.132,0
2640,10.78.75.133,0
2641,10.112.218.221,0
2642,10.52.235.216,0
2643,10.115.222.92,0
2644,10.114.154.220,0
2645,172.20.8.60,0
2646,10.145.216.217,0
2647,10.79.105.19,0
2648,10.118.165.83,0
2649,10.46.108.221,0
2650,14.114.218.221,0
2651,172.20.8.61,0
2652,10.118.161.57,0
2653,10.18.112.27,0
2654,10.114.219.93,0
2655,10.118.163.87,0
2656,172.20.8.62,0
2657,172.20.8.58,0
2658,10.88.124.230,0
2659,164.20.8.62,0
2660,140.20.8.62,0
2661,173.20.8.62,0
2662,174.20.8.62,0
2663,172.148.8.62,0
2664,172.20.9.62,0
2665,172.20.72.62,0
2666,172.16.8.62,0
2667,172.20.8.30,0
2668,172.52.8.62,0
2669,172.20.24.62,0
2670,175.20.8.62,0
2671,172.20.8.126,0
2672,10.118.165.40,0
2673,172.20.8.190,0
2674,172.20.10.62,0
2675,10.146.240.246,0
2676,44.20.8.62,0
2677,172.24.8.62,0
2678,10.22.112.246,0
2679,172.52.0.62,0
2680,172.20.12.62,0
2681,172.28.8.126,0
2682,10.116.160.55,0
2683,172.22.8.62,0
2684,188.20.8.62,0
2685,10.52.236.77,0
2686,10.118.163.84,0
2687,172.20.8.54,0
2688,10.118.165.32,0
2689,236.20.8.126,0
2690,172.21.8.62,0
2691,172.20.128.62,0
2692,172.20.136.62,0
2693,10.52.236.40,0
2694,172.28.8.62,0
2695,10.70.112.251,0
2696,10.78.112.67,0
2697,8.78.112.99,0
2698,10.78.120.99,0
2699,10.118.165.82,0
2700,140.22.8.62,0
2701,172.20.8.46,0
2702,236.20.8.62,0
2703,10.118.163.73,0
2704,10.67.216.243,0
2705,10.118.165.113,0
2706,10.52.235.199,0
2707,11.78.112.251,0
2708,8.18.112.89,0
2709,10.70.112.219,0
2710,10.118.164.82,0
2711,172.16.8.30,0
2712,168.20.8.62,0
2713,11.54.240.3,0
2714,10.72.216.73,0
2715,172.20.12.60,0
2716,10.18.112.211,0
2717,172.84.8.62,0
2718,140.20.12.62,0
2719,10.130.112.246,0
2720,14.145.216.221,0
2721,10.130.216.221,0
2722,10.19.112.26,0
2723,10.54.208.14,0
2724,138.146.216.221,0
2725,10.146.218.221,0
2726,10.116.160.96,0
2727,10.118.163.123,0
2728,10.52.235.3,0
2729,10.18.116.201,0
2730,10.22.2.77,0
2731,10.118.164.55,0
2732,10.20.45.115,0
2733,10.79.105.56,0
2734,236.20.136.62,0
2735,26.24.108.230,0
2736,10.24.158.248,0
2737,10.97.157.241,0
2738,10.24.97.204,0
2739,10.118.165.71,0
2740,10.117.118.245,0
2741,10.117.118.242,0
2742,10.117.118.239,0
2743,10.116.160.65,0
2744,74.18.80.246,0
2745,10.50.116.246,0
2746,10.24.252.230,0
2747,106.82.112.254,0
2748,10.82.112.26,0
2749,10.18.240.26,0
2750,10.18.112.24,0
2751,10.18.112.58,0
2752,10.18.96.26,0
2753,10.18.116.26,0
2754,11.18.112.26,0
2755,26.55.216.247,0
2756,10.72.216.213,0
2757,10.18.116.182,0
2758,10.22.112.254,0
2759,10.56.124.230,0
2760,10.22.136.142,0
2761,10.14.112.99,0
2762,10.67.218.7,0
2763,14.146.216.221,0
2764,10.88.248.196,0
2765,10.145.200.221,0
2766,10.24.108.230,0
2767,11.24.124.230,0
2768,10.63.240.19,0
2769,10.24.92.230,0
2770,10.26.124.230,0
2771,10.90.112.246,0
2772,10.30.112.247,0
2773,10.67.216.205,0
2774,10.98.216.221,0
2775,8.145.216.221,0
2776,10.84.217.221,0
2777,10.18.113.26,0
2778,10.118.217.221,0
2779,10.67.216.157,0
2780,10.33.89.221,0
2781,10.79.105.27,0
2782,10.53.216.226,0
2783,10.116.217.213,0
2784,2.18.113.246,0
2785,46.18.112.246,0
2786,10.114.250.221,0
2787,10.37.192.221,0
2788,8.82.112.247,0
2789,66.18.112.247,0
2790,10.106.218.221,0
2791,10.145.88.221,0
2792,74.145.216.221,0
2793,10.242.218.221,0
2794,10.22.0.2,0
2795,42.78.112.251,0
2796,10.76.240.251,0
2797,10.78.112.219,0
2798,10.74.112.251,0
2799,10.78.112.243,0
2800,10.54.240.133,0
2801,10.78.96.219,0
2802,2.78.112.251,0
2803,2.18.112.26,0
2804,10.94.112.99,0
2805,14.78.112.99,0
2806,172.4.8.62,0
2807,172.20.0.62,0
2808,10.52.235.200,0
2809,10.52.235.23,0
2810,10.118.165.50,0
2811,10.52.236.160,0
2812,10.114.218.220,0
2813,172.92.8.62,0
2814,10.52.235.25,0
2815,10.52.235.24,0
2816,10.71.216.61,0
2817,10.20.45.163,0
2818,10.118.165.54,0
2819,10.118.163.38,0
2820,10.118.164.83,0
2821,10.118.161.53,0
2822,10.116.160.35,0
2823,10.18.116.247,0
2824,172.20.11.62,0
2825,10.114.219.226,0
2826,10.79.105.23,0
2827,10.72.216.106,0
2828,10.67.216.25,0
2829,10.39.216.226,0
2830,10.79.105.33,0
2831,10.79.105.18,0
2832,10.118.161.64,0
2833,10.118.163.77,0
2834,10.116.160.99,0
2835,10.79.105.228,0
2836,10.20.45.162,0
2837,172.20.8.124,0
2838,173.148.8.62,0
2839,10.118.161.174,0
2840,10.118.165.66,0
2841,172.20.40.62,0
2842,10.118.165.51,0
2843,10.67.216.182,0
2844,172.12.8.62,0
2845,164.84.8.62,0
2846,14.78.112.251,0
2847,42.18.114.246,0
2848,10.116.160.127,0
2849,10.116.160.11,0
2850,172.20.9.46,0
2851,10.72.216.148,0
2852,10.177.216.217,0
2853,10.118.162.53,0
2854,140.20.136.62,0
2855,172.20.26.62,0
2856,10.118.165.45,0
2857,10.118.161.33,0
2858,172.149.8.62,0
2859,74.33.88.221,0
2860,10.118.165.72,0
2861,172.20.104.62,0
2862,10.118.161.67,0
2863,10.52.235.202,0
2864,10.37.216.226,0
2865,10.67.216.115,0
2866,10.39.218.247,0
2867,10.72.216.180,0
2868,74.78.120.35,0
2869,10.118.165.63,0
2870,10.150.216.221,0
2871,10.118.216.226,0
2872,10.118.164.32,0
2873,10.118.164.52,0
2874,10.72.216.113,0
2875,172.80.8.62,0
2876,10.118.165.24,0
2877,10.116.160.15,0
2878,10.116.160.22,0
2879,10.67.218.143,0
2880,10.67.216.15,0
2881,138.76.120.251,0
2882,10.55.240.13,0
2883,10.116.160.197,0
2884,10.118.163.76,0
2885,10.46.236.205,0
2886,10.72.216.161,0
2887,10.116.160.69,0
2888,10.79.105.54,0
2889,10.72.216.79,0
2890,42.79.105.54,0
2891,10.20.109.250,0
2892,10.22.24.166,0
2893,10.182.176.19,0
2894,10.97.157.242,0
2895,10.118.161.101,0
2896,10.63.120.247,0
2897,10.67.216.11,0
2898,10.52.234.36,0
2899,10.78.112.113,0
2900,172.20.40.54,0
2901,164.148.8.62,0
2902,10.126.112.251,0
2903,10.79.105.238,0
2904,172.20.8.158,0
2905,10.62.80.13,0
2906,44.21.8.62,0
2907,10.78.240.235,0
2908,42.79.112.187,0
2909,11.78.113.251,0
2910,204.20.8.62,0
2911,184.20.8.62,0
2912,168.22.8.62,0
2913,172.52.72.62,0
2914,10.46.232.221,0
2915,10.79.105.59,0
2916,8.14.112.251,0
2917,172.20.12.126,0
2918,10.78.112.35,0
2919,10.146.220.221,0
2920,10.146.216.220,0
2921,188.20.10.62,0
2922,10.18.48.26,0
2923,10.67.216.253,0
2924,9.37.216.221,0
2925,10.50.112.26,0
2926,10.26.112.26,0
2927,172.20.8.254,0
2928,10.33.218.223,0
2929,10.33.216.157,0
2930,36.20.8.62,0
2931,10.67.200.221,0
2932,10.96.2.180,0
2933,10.22.112.26,0
2934,10.145.208.221,0
2935,42.18.112.230,0
2936,10.33.219.245,0
2937,74.118.216.221,0
2938,11.178.216.221,0
2939,26.18.96.246,0
2940,10.118.216.253,0
2941,10.39.216.183,0
2942,10.146.216.217,0
2943,10.144.216.221,0
2944,10.33.216.253,0
2945,26.33.217.221,0
2946,10.39.220.247,0
2947,10.39.216.255,0
2948,10.18.112.166,0
2949,10.46.237.221,0
2950,26.39.216.247,0
2951,10.78.113.99,0
2952,10.78.208.99,0
2953,10.78.112.107,0
2954,10.78.114.187,0
2955,10.114.218.157,0
2956,74.78.112.219,0
2957,10.14.112.107,0
2958,10.145.216.93,0
2959,10.78.96.99,0
2960,10.78.116.187,0
2961,10.206.80.251,0
2962,10.79.105.99,0
2963,40.67.216.221,0
2964,10.145.216.157,0
2965,10.50.240.9,0
2966,42.18.112.247,0
2967,10.71.218.221,0
2968,14.46.236.221,0
2969,10.39.216.246,0
2970,74.18.113.26,0
2971,14.18.112.26,0
2972,10.18.80.26,0
2973,26.79.105.99,0
2974,10.79.105.29,0
2975,10.71.216.26,0
2976,10.18.112.134,0
2977,10.78.75.131,0
2978,10.79.105.194,0
2979,78.54.240.3,0
2980,10.18.38.120,0
2981,10.46.238.221,0
2982,10.67.218.147,0
2983,10.67.216.71,0
2984,10.82.112.247,0
2985,10.67.218.117,0
2986,138.110.112.255,0
2987,10.206.112.251,0
2988,10.67.216.65,0
2989,10.67.216.3,0
2990,10.18.120.67,0
2991,14.18.112.214,0
2992,10.71.216.14,0
2993,10.223.105.99,0
2994,10.79.105.130,0
2995,10.67.218.125,0
2996,10.71.216.153,0
2997,10.67.218.43,0
2998,10.78.112.117,0
2999,74.79.105.99,0
3000,138.79.105.99,0
3001,26.33.216.221,0
3002,10.79.105.50,0
3003,74.18.112.247,0
3004,10.67.216.188,0
3005,8.67.216.188,0
3006,10.52.88.207,0
3007,10.22.158.201,0
3008,10.67.218.132,0
3009,10.67.216.185,0
3010,10.79.105.227,0
3011,10.116.201.221,0
3012,10.18.82.26,0
3013,10.18.120.26,0
3014,42.19.112.246,0
3015,10.18.116.118,0
3016,10.18.112.154,0
3017,10.18.112.18,0
3018,10.18.112.57,0
3019,10.54.244.17,0
3020,10.78.80.99,0
3021,10.70.112.99,0
3022,10.72.216.81,0
3023,138.33.216.221,0
3024,10.18.48.113,0
3025,10.18.112.117,0
3026,10.22.136.135,0
3027,10.71.216.21,0
3028,10.54.240.68,0
3029,10.18.216.213,0
3030,10.116.216.221,0
3031,10.146.208.221,0
3032,10.66.88.221,0
3033,8.118.216.205,0
3034,10.146.112.154,0
3035,10.18.114.26,0
3036,10.18.56.26,0
3037,24.146.216.221,0
3038,10.33.216.93,0
3039,10.67.218.35,0
3040,26.67.216.221,0
3041,10.33.216.247,0
3042,10.67.216.67,0
3043,10.78.96.251,0
3044,10.46.236.217,0
3045,10.18.113.214,0
3046,10.22.32.190,0
3047,10.18.96.247,0
3048,10.46.229.240,0
3049,10.114.217.221,0
3050,172.20.24.61,0
3051,10.39.216.245,0
3052,10.114.112.247,0
3053,10.76.112.255,0
3054,10.78.113.251,0
3055,138.74.114.251,0
3056,138.18.112.247,0
3057,10.131.217.221,0
3058,2.18.80.247,0
3059,10.33.216.223,0
3060,10.79.112.99,0
3061,10.52.235.215,0
3062,10.116.160.79,0
3063,10.116.160.153,0
3064,10.15.105.228,0
3065,14.67.216.226,0
3066,10.67.216.234,0
3067,74.67.216.226,0
3068,10.99.216.226,0
3069,10.67.216.98,0
3070,10.67.152.226,0
3071,10.3.216.226,0
3072,10.75.216.226,0
3073,138.67.216.226,0
3074,10.83.216.226,0
3075,11.67.216.226,0
3076,10.67.218.226,0
3077,10.195.216.226,0
3078,10.66.216.226,0
3079,10.67.216.194,0
3080,10.67.184.226,0
3081,8.67.216.226,0
3082,10.67.200.226,0
3083,10.67.216.224,0
3084,2.67.216.226,0
3085,10.67.88.226,0
3086,10.67.248.226,0
3087,10.67.208.226,0
3088,72.67.216.226,0
3089,42.67.216.226,0
3090,10.67.216.162,0
3091,10.67.216.242,0
3092,26.67.216.226,0
3093,8.67.216.234,0
3094,10.71.216.226,0
3095,10.67.217.226,0
3096,8.83.216.221,0
3097,10.15.112.251,0
3098,11.206.112.251,0
3099,154.74.112.251,0
3100,11.74.112.251,0
3101,10.128.216.223,0
3102,138.145.216.201,0
3103,8.18.80.246,0
3104,10.118.162.54,0
3105,66.67.216.213,0
3106,10.116.160.122,0
3107,10.33.216.205,0
3108,10.118.161.26,0
3109,10.18.114.244,0
3110,10.67.216.89,0
3111,10.78.16.251,0
3112,138.206.112.251,0
3113,10.79.105.173,0
3114,10.52.234.37,0
3115,10.144.216.217,0
3116,10.18.112.238,0
3117,10.118.163.103,0
3118,10.118.165.25,0
3119,10.118.163.113,0
3120,11.94.112.251,0
3121,14.18.114.246,0
3122,10.14.112.83,0
3123,10.54.240.11,0
3124,26.54.240.15,0
3125,10.39.208.247,0
3126,10.18.113.201,0
3127,10.118.165.20,0
3128,74.54.240.6,0
3129,10.55.240.6,0
3130,14.54.240.2,0
3131,10.50.240.35,0
3132,14.54.240.6,0
3133,10.54.208.35,0
3134,10.146.216.205,0
3135,8.54.240.1,0
3136,188.20.8.190,0
3137,10.18.112.231,0
3138,10.46.236.223,0
3139,173.20.0.62,0
3140,141.20.8.62,0
3141,10.20.127.101,0
3142,10.72.216.131,0
3143,10.78.112.81,0
3144,10.50.240.16,0
3145,10.145.216.253,0
3146,10.54.208.1,0
3147,14.72.216.221,0
3148,10.114.216.213,0
3149,11.33.216.221,0
3150,10.54.242.17,0
3151,10.114.220.221,0
3152,10.118.152.221,0
3153,10.49.216.221,0
3154,10.116.219.221,0
3155,3.54.240.19,0
3156,10.78.112.112,0
3157,172.20.8.45,0
3158,10.24.97.215,0
3159,172.20.12.61,0
3160,172.28.8.61,0
3161,42.54.240.16,0
3162,10.72.216.226,0
3163,10.79.105.76,0
3164,10.67.218.33,0
3165,10.67.216.61,0
3166,172.4.8.60,0
3167,10.116.160.88,0
3168,10.18.50.101,0
3169,10.18.240.241,0
3170,10.18.112.183,0
3171,14.54.240.10,0
3172,10.19.112.230,0
3173,10.116.217.223,0
3174,10.67.218.223,0
3175,106.82.112.246,0
3176,42.26.240.246,0
3177,2.114.218.29,0
3178,10.114.146.221,0
3179,43.118.216.29,0
3180,2.18.116.182,0
3181,10.18.113.182,0
3182,10.39.216.119,0
3183,10.116.217.157,0
3184,10.116.217.253,0
3185,8.18.114.214,0
3186,10.116.217.93,0
3187,10.18.112.38,0
3188,42.18.112.254,0
3189,10.129.217.221,0
3190,10.33.216.212,0
3191,14.18.64.246,0
3192,40.18.112.246,0
3193,10.18.120.244,0
3194,75.2.112.89,0
3195,10.67.200.188,0
3196,10.65.216.164,0
3197,10.145.216.255,0
3198,8.145.248.221,0
3199,10.38.240.15,0
3200,11.114.222.221,0
3201,42.18.113.27,0
3202,10.16.112.118,0
3203,10.18.120.118,0
3204,26.118.216.221,0
3205,10.33.216.213,0
3206,2.18.240.246,0
3207,168.21.8.52,0
3208,10.114.158.221,0
3209,2.67.216.221,0
3210,42.67.216.221,0
3211,170.114.218.221,0
3212,10.10.112.246,0
3213,10.18.112.212,0
3214,10.122.218.217,0
3215,10.18.16.246,0
3216,130.18.240.246,0
3217,43.18.113.247,0
3218,42.153.216.221,0
3219,10.39.218.215,0
3220,10.18.112.245,0
3221,10.18.112.119,0
3222,10.209.216.221,0
3223,10.32.216.221,0
3224,10.122.216.214,0
3225,10.46.236.157,0
3226,10.46.252.221,0
3227,138.178.216.221,0
3228,74.33.219.246,0
3229,14.33.219.246,0
3230,10.15.48.1,0
3231,14.209.216.221,0
3232,10.154.218.221,0
3233,10.118.216.157,0
3234,172.20.0.52,0
3235,26.79.105.52,0
3236,66.145.216.217,0
3237,10.114.208.221,0
3238,10.78.79.135,0
3239,10.78.91.135,0
3240,10.49.219.246,0
3241,42.33.219.246,0
3242,10.74.11.69,0
3243,10.33.88.221,0
3244,10.18.112.175,0
3245,2.26.120.214,0
3246,10.41.216.221,0
3247,11.22.112.246,0
3248,10.38.64.190,0
3249,10.79.105.11,0
3250,11.118.216.221,0
3251,35.18.116.246,0
3252,10.103.216.247,0
3253,10.39.248.247,0
3254,8.78.112.79,0
3255,10.33.223.118,0
3256,10.1.219.246,0
3257,10.79.105.251,0
3258,24.23.2.77,0
3259,136.195.248.221,0
3260,2.18.112.244,0
3261,10.71.216.75,0
3262,10.78.112.246,0
3263,10.18.112.130,0
3264,10.33.219.244,0
3265,10.72.216.105,0
3266,10.20.2.101,0
3267,10.78.75.136,0
3268,10.79.105.78,0
3269,10.18.112.98,0
3270,10.118.161.129,0
3271,10.118.161.113,0
3272,10.118.163.121,0
3273,10.116.160.52,0
3274,10.114.216.226,0
3275,10.118.165.132,0
3276,10.54.248.35,0
3277,8.54.240.35,0
3278,10.54.224.35,0
3279,14.54.240.35,0
3280,10.54.240.99,0
3281,42.54.240.35,0
3282,138.54.240.35,0
3283,10.52.240.35,0
3284,10.118.240.35,0
3285,10.54.240.163,0
3286,10.38.240.35,0
3287,10.54.242.35,0
3288,10.22.240.35,0
3289,10.54.240.39,0
3290,10.54.240.33,0
3291,10.62.240.35,0
3292,10.54.240.43,0
3293,10.118.165.41,0
3294,10.52.234.38,0
3295,10.118.161.51,0
3296,10.24.249.195,0
3297,10.54.241.6,0
3298,10.182.240.4,0
3299,10.54.176.4,0
3300,10.54.224.4,0
