Id,Label,Modularity Class
7759,10.82.112.247,0
7760,10.82.112.254,0
7761,10.82.112.26,0
7762,10.82.120.246,0
7763,10.82.156.230,0
7764,10.82.200.221,0
7765,10.82.202.212,0
7766,10.82.202.221,0
7767,10.82.216.221,0
7768,10.82.216.224,0
7769,10.82.216.228,0
7770,10.82.216.36,0
7771,10.82.218.210,0
7772,10.82.218.211,0
7773,10.82.218.212,0
7774,10.82.218.214,0
7775,10.82.218.218,0
7776,10.82.218.221,0
7777,10.82.219.221,0
7778,10.82.220.139,0
7779,10.82.220.14,0
7780,10.82.220.145,0
7781,10.82.220.151,0
7782,10.82.220.221,0
7783,10.82.220.223,0
7784,10.82.220.229,0
7785,10.82.220.52,0
7786,10.82.220.66,0
7787,10.82.220.74,0
7788,10.82.220.87,0
7789,10.82.240.2,0
7790,10.82.240.246,0
7791,10.82.248.253,0
7792,10.82.252.48,0
7793,10.82.48.246,0
7794,10.82.80.231,0
7795,10.82.80.246,0
7796,10.82.80.247,0
7797,10.82.96.246,0
7798,10.83.112.246,0
7799,10.83.156.109,0
7800,10.83.156.19,0
7801,10.83.156.223,0
7802,10.83.156.224,0
7803,10.83.204.100,0
7804,10.83.204.12,0
7805,10.83.204.221,0
7806,10.83.204.228,0
7807,10.83.204.229,0
7808,10.83.204.62,0
7809,10.83.204.66,0
7810,10.83.212.12,0
7811,10.83.212.159,0
7812,10.83.212.38,0
7813,10.83.212.93,0
7814,10.83.216.139,0
7815,10.83.216.221,0
7816,10.83.216.226,0
7817,10.83.216.35,0
7818,10.83.216.45,0
7819,10.83.216.48,0
7820,10.83.216.51,0
7821,10.83.218.205,0
7822,10.83.218.221,0
7823,10.83.220.102,0
7824,10.83.220.103,0
7825,10.83.220.104,0
7826,10.83.220.105,0
7827,10.83.220.106,0
7828,10.83.220.107,0
7829,10.83.220.109,0
7830,10.83.220.110,0
7831,10.83.220.111,0
7832,10.83.220.117,0
7833,10.83.220.118,0
7834,10.83.220.119,0
7835,10.83.220.12,0
7836,10.83.220.122,0
7837,10.83.220.126,0
7838,10.83.220.127,0
7839,10.83.220.128,0
7840,10.83.220.129,0
7841,10.83.220.13,0
7842,10.83.220.130,0
7843,10.83.220.132,0
7844,10.83.220.134,0
7845,10.83.220.135,0
7846,10.83.220.136,0
7847,10.83.220.137,0
7848,10.83.220.139,0
7849,10.83.220.140,0
7850,10.83.220.141,0
7851,10.83.220.142,0
7852,10.83.220.143,0
7853,10.83.220.144,0
7854,10.83.220.145,0
7855,10.83.220.146,0
7856,10.83.220.147,0
7857,10.83.220.148,0
7858,10.83.220.149,0
7859,10.83.220.15,0
7860,10.83.220.150,0
7861,10.83.220.151,0
7862,10.83.220.152,0
7863,10.83.220.154,0
7864,10.83.220.155,0
7865,10.83.220.156,0
7866,10.83.220.158,0
7867,10.83.220.159,0
7868,10.83.220.16,0
7869,10.83.220.160,0
7870,10.83.220.162,0
7871,10.83.220.163,0
7872,10.83.220.164,0
7873,10.83.220.167,0
7874,10.83.220.169,0
7875,10.83.220.17,0
7876,10.83.220.170,0
7877,10.83.220.172,0
7878,10.83.220.173,0
7879,10.83.220.174,0
7880,10.83.220.175,0
7881,10.83.220.176,0
7882,10.83.220.177,0
7883,10.83.220.178,0
7884,10.83.220.18,0
7885,10.83.220.180,0
7886,10.83.220.182,0
7887,10.83.220.19,0
7888,10.83.220.20,0
7889,10.83.220.21,0
7890,10.83.220.214,0
7891,10.83.220.22,0
7892,10.83.220.220,0
7893,10.83.220.221,0
7894,10.83.220.223,0
7895,10.83.220.227,0
7896,10.83.220.228,0
7897,10.83.220.229,0
7898,10.83.220.230,0
7899,10.83.220.233,0
7900,10.83.220.245,0
7901,10.83.220.25,0
7902,10.83.220.26,0
7903,10.83.220.27,0
7904,10.83.220.29,0
7905,10.83.220.30,0
7906,10.83.220.33,0
7907,10.83.220.34,0
7908,10.83.220.36,0
7909,10.83.220.38,0
7910,10.83.220.40,0
7911,10.83.220.41,0
7912,10.83.220.42,0
7913,10.83.220.43,0
7914,10.83.220.44,0
7915,10.83.220.45,0
7916,10.83.220.48,0
7917,10.83.220.49,0
7918,10.83.220.50,0
7919,10.83.220.51,0
7920,10.83.220.52,0
7921,10.83.220.53,0
7922,10.83.220.54,0
7923,10.83.220.55,0
7924,10.83.220.56,0
7925,10.83.220.57,0
7926,10.83.220.58,0
7927,10.83.220.59,0
7928,10.83.220.60,0
7929,10.83.220.61,0
7930,10.83.220.62,0
7931,10.83.220.63,0
7932,10.83.220.65,0
7933,10.83.220.67,0
7934,10.83.220.70,0
7935,10.83.220.71,0
7936,10.83.220.73,0
7937,10.83.220.74,0
7938,10.83.220.77,0
7939,10.83.220.8,0
7940,10.83.220.82,0
7941,10.83.220.83,0
7942,10.83.220.84,0
7943,10.83.220.85,0
7944,10.83.220.86,0
7945,10.83.220.87,0
7946,10.83.220.88,0
7947,10.83.220.9,0
7948,10.83.220.92,0
7949,10.83.220.93,0
7950,10.83.220.94,0
7951,10.83.220.95,0
7952,10.83.220.96,0
7953,10.83.220.97,0
7954,10.83.220.99,0
7955,10.83.221.122,0
7956,10.83.221.142,0
7957,10.83.221.174,0
7958,10.83.221.224,0
7959,10.83.221.225,0
7960,10.83.221.52,0
7961,10.83.222.53,0
7962,10.83.222.62,0
7963,10.83.223.110,0
7964,10.83.240.2,0
7965,10.83.248.42,0
7966,10.83.252.221,0
7967,10.83.252.36,0
7968,10.83.252.42,0
7969,10.83.252.56,0
7970,10.83.252.63,0
7971,10.83.252.96,0
7972,10.83.28.221,0
7973,10.83.92.119,0
7974,10.83.92.143,0
7975,10.83.92.172,0
7976,10.83.92.22,0
7977,10.83.92.221,0
7978,10.83.92.28,0
7979,10.83.92.29,0
7980,10.83.92.94,0
7981,10.83.96.246,0
7982,10.83.96.26,0
7983,10.84.138.3,0
7984,10.84.209.221,0
7985,10.84.217.221,0
7986,10.85.216.107,0
7987,10.85.216.111,0
7988,10.85.216.221,0
7989,10.85.216.48,0
7990,10.85.216.62,0
7991,10.86.112.246,0
7992,10.86.112.26,0
7993,10.86.128.206,0
7994,10.86.128.207,0
7995,10.86.160.206,0
7996,10.86.200.221,0
7997,10.86.216.217,0
7998,10.86.216.221,0
7999,10.86.216.224,0
8000,10.86.241.153,0
8001,10.86.88.221,0
8002,10.87.215.57,0
8003,10.87.216.221,0
8004,10.87.220.104,0
8005,10.87.220.117,0
8006,10.87.220.12,0
8007,10.87.220.123,0
8008,10.87.220.131,0
8009,10.87.220.155,0
8010,10.87.220.162,0
8011,10.87.220.172,0
8012,10.87.220.221,0
8013,10.87.220.223,0
8014,10.87.220.229,0
8015,10.87.220.42,0
8016,10.87.220.43,0
8017,10.87.220.54,0
8018,10.87.220.9,0
8019,10.87.221.119,0
8020,10.87.222.126,0
8021,10.88.120.206,0
8022,10.88.120.207,0
8023,10.88.120.242,0
8024,10.88.120.253,0
8025,10.88.184.253,0
8026,10.88.185.225,0
8027,10.88.216.206,0
8028,10.88.216.242,0
8029,10.88.233.225,0
8030,10.88.24.206,0
8031,10.88.24.207,0
8032,10.88.240.242,0
8033,10.88.248.225,0
8034,10.88.248.226,0
8035,10.88.248.237,0
8036,10.88.248.242,0
8037,10.88.248.243,0
8038,10.88.248.245,0
8039,10.88.248.252,0
8040,10.88.248.253,0
8041,10.88.249.102,0
8042,10.88.249.125,0
8043,10.88.249.221,0
8044,10.88.249.225,0
8045,10.88.249.228,0
8046,10.88.249.229,0
8047,10.88.249.230,0
8048,10.88.249.233,0
8049,10.88.249.253,0
8050,10.88.72.206,0
8051,10.88.80.206,0
8052,10.88.88.198,0
8053,10.88.88.205,0
8054,10.88.88.206,0
8055,10.88.88.207,0
8056,10.89.216.139,0
8057,10.89.216.157,0
8058,10.89.216.226,0
8059,10.89.216.79,0
8060,10.89.220.223,0
8061,10.89.248.242,0
8062,10.89.249.221,0
8063,10.89.249.228,0
8064,10.89.88.206,0
8065,10.89.88.207,0
8066,10.9.184.253,0
8067,10.9.216.102,0
8068,10.9.216.133,0
8069,10.9.216.68,0
8070,10.9.248.242,0
8071,10.9.248.253,0
8072,10.9.249.225,0
8073,10.9.80.206,0
8074,10.9.88.206,0
8075,10.9.88.208,0
8076,10.9.88.6,0
8077,10.90.112.246,0
8078,10.90.120.207,0
8079,10.90.121.225,0
8080,10.90.248.242,0
8081,10.90.248.243,0
8082,10.90.88.206,0
8083,10.91.156.20,0
8084,10.91.220.105,0
8085,10.91.220.140,0
8086,10.91.220.150,0
8087,10.91.220.152,0
8088,10.91.220.20,0
8089,10.91.220.221,0
8090,10.91.220.227,0
8091,10.91.220.229,0
8092,10.91.220.30,0
8093,10.91.220.45,0
8094,10.91.220.53,0
8095,10.91.220.55,0
8096,10.91.220.61,0
8097,10.91.220.66,0
8098,10.92.24.207,0
8099,10.92.248.242,0
8100,10.92.248.249,0
8101,10.92.248.253,0
8102,10.93.216.207,0
8103,10.94.112.71,0
8104,10.94.112.80,0
8105,10.94.112.99,0
8106,10.94.248.221,0
8107,10.96.216.221,0
8108,10.96.216.76,0
8109,10.96.216.87,0
8110,10.96.218.212,0
8111,10.96.219.246,0
8112,10.97.128.21,0
8113,10.97.128.5,0
8114,10.97.152.101,0
8115,10.97.152.137,0
8116,10.97.152.213,0
8117,10.97.152.221,0
8118,10.97.152.226,0
8119,10.97.152.238,0
8120,10.97.152.245,0
8121,10.97.152.48,0
8122,10.97.152.73,0
8123,10.97.155.246,0
8124,10.97.157.148,0
8125,10.97.157.202,0
8126,10.97.157.230,0
8127,10.97.157.235,0
8128,10.97.157.240,0
8129,10.97.200.36,0
8130,10.97.200.63,0
8131,10.97.202.221,0
8132,10.97.208.229,0
8133,10.97.212.137,0
8134,10.97.216.102,0
8135,10.97.216.103,0
8136,10.97.216.104,0
8137,10.97.216.106,0
8138,10.97.216.107,0
8139,10.97.216.111,0
8140,10.97.216.112,0
8141,10.97.216.113,0
8142,10.97.216.114,0
8143,10.97.216.122,0
8144,10.97.216.136,0
8145,10.97.216.138,0
8146,10.97.216.139,0
8147,10.97.216.140,0
8148,10.97.216.144,0
8149,10.97.216.145,0
8150,10.97.216.146,0
8151,10.97.216.154,0
8152,10.97.216.155,0
8153,10.97.216.156,0
8154,10.97.216.157,0
8155,10.97.216.158,0
8156,10.97.216.159,0
8157,10.97.216.163,0
8158,10.97.216.203,0
8159,10.97.216.206,0
8160,10.97.216.213,0
8161,10.97.216.221,0
8162,10.97.216.224,0
8163,10.97.216.226,0
8164,10.97.216.229,0
8165,10.97.216.23,0
8166,10.97.216.237,0
8167,10.97.216.242,0
8168,10.97.216.30,0
8169,10.97.216.31,0
8170,10.97.216.32,0
8171,10.97.216.33,0
8172,10.97.216.34,0
8173,10.97.216.35,0
8174,10.97.216.36,0
8175,10.97.216.37,0
8176,10.97.216.38,0
8177,10.97.216.39,0
8178,10.97.216.40,0
8179,10.97.216.43,0
8180,10.97.216.44,0
8181,10.97.216.45,0
8182,10.97.216.48,0
8183,10.97.216.50,0
8184,10.97.216.51,0
8185,10.97.216.53,0
8186,10.97.216.54,0
8187,10.97.216.56,0
8188,10.97.216.59,0
8189,10.97.216.62,0
8190,10.97.216.63,0
8191,10.97.216.65,0
8192,10.97.216.67,0
8193,10.97.216.68,0
8194,10.97.216.70,0
8195,10.97.216.72,0
8196,10.97.216.73,0
8197,10.97.216.74,0
8198,10.97.216.75,0
8199,10.97.216.76,0
8200,10.97.216.77,0
8201,10.97.216.78,0
8202,10.97.216.79,0
8203,10.97.216.80,0
8204,10.97.216.82,0
8205,10.97.216.84,0
8206,10.97.216.85,0
8207,10.97.216.87,0
8208,10.97.216.93,0
8209,10.97.216.97,0
8210,10.97.216.98,0
8211,10.97.217.107,0
8212,10.97.217.213,0
8213,10.97.218.129,0
8214,10.97.218.145,0
8215,10.97.218.221,0
8216,10.97.218.59,0
8217,10.97.218.62,0
8218,10.97.219.230,0
8219,10.97.219.246,0
8220,10.97.220.109,0
8221,10.97.220.142,0
8222,10.97.220.16,0
8223,10.97.220.160,0
8224,10.97.220.221,0
8225,10.97.220.230,0
8226,10.97.220.26,0
8227,10.97.220.42,0
8228,10.97.220.56,0
8229,10.97.220.63,0
8230,10.97.220.68,0
8231,10.97.220.74,0
8232,10.97.220.83,0
8233,10.97.220.84,0
8234,10.97.220.96,0
8235,10.97.222.221,0
8236,10.97.240.2,0
8237,10.97.248.103,0
8238,10.97.248.95,0
8239,10.97.8.226,0
8240,10.97.88.137,0
8241,10.97.88.150,0
8242,10.97.88.221,0
8243,10.97.88.81,0
8244,10.97.91.246,0
8245,10.98.112.246,0
8246,10.98.154.221,0
8247,10.98.216.221,0
8248,10.98.216.224,0
8249,10.98.218.210,0
8250,10.98.218.211,0
8251,10.98.218.212,0
8252,10.98.218.218,0
8253,10.98.218.221,0
8254,10.98.218.222,0
8255,10.98.219.221,0
8256,10.98.220.121,0
8257,10.98.220.158,0
8258,10.98.220.176,0
8259,10.98.220.229,0
8260,10.98.252.106,0
8261,10.98.252.222,0
8262,10.98.26.221,0
8263,10.98.90.221,0
8264,10.99.140.118,0
8265,10.99.152.221,0
8266,10.99.156.151,0
8267,10.99.156.221,0
8268,10.99.156.229,0
8269,10.99.156.51,0
8270,10.99.156.57,0
8271,10.99.156.59,0
8272,10.99.156.88,0
8273,10.99.156.90,0
8274,10.99.156.95,0
8275,10.99.202.221,0
8276,10.99.204.120,0
8277,10.99.204.26,0
8278,10.99.212.123,0
8279,10.99.212.178,0
8280,10.99.212.229,0
8281,10.99.212.43,0
8282,10.99.212.58,0
8283,10.99.212.66,0
8284,10.99.216.162,0
8285,10.99.216.19,0
8286,10.99.216.22,0
8287,10.99.216.221,0
8288,10.99.216.225,0
8289,10.99.216.226,0
8290,10.99.216.227,0
8291,10.99.216.228,0
8292,10.99.216.229,0
8293,10.99.216.230,0
8294,10.99.216.247,0
8295,10.99.216.38,0
8296,10.99.216.66,0
8297,10.99.216.77,0
8298,10.99.218.221,0
8299,10.99.220.101,0
8300,10.99.220.102,0
8301,10.99.220.103,0
8302,10.99.220.104,0
8303,10.99.220.105,0
8304,10.99.220.106,0
8305,10.99.220.107,0
8306,10.99.220.108,0
8307,10.99.220.109,0
8308,10.99.220.110,0
8309,10.99.220.112,0
8310,10.99.220.117,0
8311,10.99.220.118,0
8312,10.99.220.119,0
8313,10.99.220.12,0
8314,10.99.220.121,0
8315,10.99.220.122,0
8316,10.99.220.123,0
8317,10.99.220.126,0
8318,10.99.220.127,0
8319,10.99.220.128,0
8320,10.99.220.129,0
8321,10.99.220.13,0
8322,10.99.220.130,0
8323,10.99.220.131,0
8324,10.99.220.133,0
8325,10.99.220.134,0
8326,10.99.220.136,0
8327,10.99.220.137,0
8328,10.99.220.14,0
8329,10.99.220.140,0
8330,10.99.220.141,0
8331,10.99.220.142,0
8332,10.99.220.143,0
8333,10.99.220.144,0
8334,10.99.220.145,0
8335,10.99.220.146,0
8336,10.99.220.147,0
8337,10.99.220.15,0
8338,10.99.220.150,0
8339,10.99.220.151,0
8340,10.99.220.152,0
8341,10.99.220.154,0
8342,10.99.220.155,0
8343,10.99.220.156,0
8344,10.99.220.158,0
8345,10.99.220.16,0
8346,10.99.220.160,0
8347,10.99.220.162,0
8348,10.99.220.163,0
8349,10.99.220.164,0
8350,10.99.220.165,0
8351,10.99.220.167,0
8352,10.99.220.168,0
8353,10.99.220.17,0
8354,10.99.220.170,0
8355,10.99.220.172,0
8356,10.99.220.173,0
8357,10.99.220.174,0
8358,10.99.220.175,0
8359,10.99.220.176,0
8360,10.99.220.177,0
8361,10.99.220.178,0
8362,10.99.220.18,0
8363,10.99.220.180,0
8364,10.99.220.183,0
8365,10.99.220.184,0
8366,10.99.220.188,0
8367,10.99.220.189,0
8368,10.99.220.19,0
8369,10.99.220.197,0
8370,10.99.220.20,0
8371,10.99.220.203,0
8372,10.99.220.205,0
8373,10.99.220.21,0
8374,10.99.220.22,0
8375,10.99.220.221,0
8376,10.99.220.223,0
8377,10.99.220.225,0
8378,10.99.220.227,0
8379,10.99.220.228,0
8380,10.99.220.229,0
8381,10.99.220.23,0
8382,10.99.220.230,0
8383,10.99.220.236,0
8384,10.99.220.237,0
8385,10.99.220.24,0
8386,10.99.220.245,0
8387,10.99.220.248,0
8388,10.99.220.25,0
8389,10.99.220.252,0
8390,10.99.220.253,0
8391,10.99.220.26,0
8392,10.99.220.27,0
8393,10.99.220.28,0
8394,10.99.220.29,0
8395,10.99.220.31,0
8396,10.99.220.32,0
8397,10.99.220.34,0
8398,10.99.220.35,0
8399,10.99.220.36,0
8400,10.99.220.37,0
8401,10.99.220.38,0
8402,10.99.220.40,0
8403,10.99.220.41,0
8404,10.99.220.42,0
8405,10.99.220.43,0
8406,10.99.220.44,0
8407,10.99.220.45,0
8408,10.99.220.46,0
8409,10.99.220.48,0
8410,10.99.220.49,0
8411,10.99.220.50,0
8412,10.99.220.51,0
8413,10.99.220.52,0
8414,10.99.220.53,0
8415,10.99.220.54,0
8416,10.99.220.55,0
8417,10.99.220.56,0
8418,10.99.220.57,0
8419,10.99.220.58,0
8420,10.99.220.59,0
8421,10.99.220.60,0
8422,10.99.220.61,0
8423,10.99.220.62,0
8424,10.99.220.63,0
8425,10.99.220.64,0
8426,10.99.220.65,0
8427,10.99.220.67,0
8428,10.99.220.68,0
8429,10.99.220.7,0
8430,10.99.220.71,0
8431,10.99.220.73,0
8432,10.99.220.74,0
8433,10.99.220.76,0
8434,10.99.220.79,0
8435,10.99.220.8,0
8436,10.99.220.81,0
8437,10.99.220.82,0
8438,10.99.220.83,0
8439,10.99.220.84,0
8440,10.99.220.85,0
8441,10.99.220.86,0
8442,10.99.220.87,0
8443,10.99.220.88,0
8444,10.99.220.9,0
8445,10.99.220.92,0
8446,10.99.220.93,0
8447,10.99.220.94,0
8448,10.99.220.95,0
8449,10.99.220.96,0
8450,10.99.220.99,0
8451,10.99.222.221,0
8452,10.99.222.236,0
8453,10.99.222.68,0
8454,10.99.240.0,0
8455,10.99.240.2,0
8456,10.99.252.106,0
8457,10.99.252.162,0
8458,10.99.252.171,0
8459,10.99.252.175,0
8460,10.99.252.177,0
8461,10.99.252.178,0
8462,10.99.252.18,0
8463,10.99.252.221,0
8464,10.99.252.223,0
8465,10.99.252.44,0
8466,10.99.252.73,0
8467,10.99.88.107,0
8468,10.99.92.150,0
8469,10.0.128.12,0
8470,10.0.128.149,0
8471,10.0.128.17,0
8472,10.0.128.2,0
8473,10.0.128.23,0
8474,10.0.152.137,0
8475,10.0.2.180,0
8476,10.0.216.113,0
8477,10.0.216.144,0
8478,10.0.216.221,0
8479,10.0.216.53,0
8480,10.0.232.90,0
8481,10.1.0.23,0
8482,10.1.0.8,0
8483,10.1.128.1,0
8484,10.1.128.10,0
8485,10.1.128.11,0
8486,10.1.128.12,0
8487,10.1.128.13,0
8488,10.1.128.136,0
8489,10.1.128.138,0
8490,10.1.128.140,0
8491,10.1.128.146,0
8492,10.1.128.15,0
8493,10.1.128.150,0
8494,10.1.128.154,0
8495,10.1.128.17,0
8496,10.1.128.18,0
8497,10.1.128.2,0
8498,10.1.128.20,0
8499,10.1.128.21,0
8500,10.1.128.22,0
8501,10.1.128.23,0
8502,10.1.128.24,0
8503,10.1.128.25,0
8504,10.1.128.26,0
8505,10.1.128.27,0
8506,10.1.128.28,0
8507,10.1.128.29,0
8508,10.1.128.3,0
8509,10.1.128.30,0
8510,10.1.128.4,0
8511,10.1.128.45,0
8512,10.1.128.5,0
8513,10.1.128.52,0
8514,10.1.128.71,0
8515,10.1.128.8,0
8516,10.1.128.87,0
8517,10.1.128.9,0
8518,10.1.128.90,0
8519,10.1.129.25,0
8520,10.1.129.26,0
8521,10.1.129.29,0
8522,10.1.129.7,0
8523,10.1.130.20,0
8524,10.1.130.24,0
8525,10.1.130.26,0
8526,10.1.130.5,0
8527,10.1.131.4,0
8528,10.1.132.42,0
8529,10.1.132.7,0
8530,10.1.136.15,0
8531,10.1.136.20,0
8532,10.1.136.26,0
8533,10.1.136.29,0
8534,10.1.136.3,0
8535,10.1.144.10,0
8536,10.1.144.22,0
8537,10.1.144.26,0
8538,10.1.144.27,0
8539,10.1.144.3,0
8540,10.1.144.59,0
8541,10.1.168.17,0
8542,10.1.192.3,0
8543,10.1.192.8,0
8544,10.1.194.13,0
8545,10.1.200.38,0
8546,10.1.200.67,0
8547,10.1.208.50,0
8548,10.1.208.59,0
8549,10.1.216.101,0
8550,10.1.216.111,0
8551,10.1.216.137,0
8552,10.1.216.147,0
8553,10.1.216.148,0
8554,10.1.216.217,0
8555,10.1.216.23,0
8556,10.1.216.231,0
8557,10.1.216.41,0
8558,10.1.216.43,0
8559,10.1.216.56,0
8560,10.1.216.70,0
8561,10.1.216.81,0
8562,10.1.216.82,0
8563,10.1.216.93,0
8564,10.1.216.94,0
8565,10.1.216.95,0
8566,10.1.216.96,0
8567,10.1.217.145,0
8568,10.1.217.68,0
8569,10.1.217.97,0
8570,10.1.218.146,0
8571,10.1.218.78,0
8572,10.1.219.190,0
8573,10.1.219.214,0
8574,10.1.220.144,0
8575,10.1.220.195,0
8576,10.1.220.39,0
8577,10.1.220.62,0
8578,10.1.220.74,0
8579,10.1.220.88,0
8580,10.1.248.221,0
8581,10.10.112.251,0
8582,10.10.112.30,0
8583,10.10.116.241,0
8584,10.10.236.221,0
8585,10.100.128.154,0
8586,10.100.160.151,0
8587,10.100.160.246,0
8588,10.100.160.247,0
8589,10.100.160.248,0
8590,10.100.160.254,0
8591,10.100.33.201,0
8592,10.100.33.244,0
8593,10.100.35.171,0
8594,10.100.35.244,0
8595,10.100.37.155,0
8596,10.100.37.81,0
8597,10.100.39.43,0
8598,10.100.39.5,0
8599,10.100.6.232,0
8600,10.100.65.45,0
8601,10.100.69.133,0
8602,10.100.69.5,0
8603,10.100.70.95,0
8604,10.100.73.201,0
8605,10.100.73.246,0
8606,10.100.77.206,0
8607,10.100.77.207,0
8608,10.101.128.16,0
8609,10.101.128.20,0
8610,10.101.128.23,0
8611,10.101.152.239,0
8612,10.101.208.229,0
8613,10.101.216.209,0
8614,10.101.216.213,0
8615,10.101.216.241,0
8616,10.102.112.99,0
8617,10.102.131.102,0
8618,10.102.131.114,0
8619,10.102.161.3,0
8620,10.102.161.97,0
8621,10.102.163.108,0
8622,10.102.163.114,0
8623,10.102.163.118,0
8624,10.102.163.122,0
8625,10.102.165.135,0
8626,10.102.165.198,0
8627,10.103.216.119,0
8628,10.103.216.183,0
8629,10.103.216.255,0
8630,10.103.220.117,0
8631,10.103.220.123,0
8632,10.103.220.175,0
8633,10.104.2.232,0
8634,10.104.208.221,0
8635,10.105.128.11,0
8636,10.105.128.12,0
8637,10.105.128.21,0
8638,10.105.128.26,0
8639,10.105.128.29,0
8640,10.105.128.9,0
8641,10.105.216.103,0
8642,10.106.112.73,0
8643,10.107.204.134,0
8644,10.107.220.117,0
8645,10.11.204.221,0
8646,10.11.216.227,0
8647,10.11.220.16,0
8648,10.11.220.58,0
8649,10.11.220.60,0
8650,10.11.222.164,0
8651,10.110.112.187,0
8652,10.110.112.250,0
8653,10.110.112.251,0
8654,10.110.112.67,0
8655,10.110.112.74,0
8656,10.110.112.76,0
8657,10.110.112.83,0
8658,10.110.112.99,0
8659,10.110.208.221,0
8660,10.110.236.93,0
8661,10.110.237.221,0
8662,10.110.48.1,0
8663,10.110.82.251,0
8664,10.111.113.19,0
8665,10.112.160.138,0
8666,10.112.160.151,0
8667,10.112.160.154,0
8668,10.112.160.155,0
8669,10.112.160.246,0
8670,10.112.160.247,0
8671,10.112.160.248,0
8672,10.112.165.198,0
8673,10.112.172.172,0
8674,10.112.194.221,0
8675,10.112.210.207,0
8676,10.112.218.157,0
8677,10.112.218.213,0
8678,10.112.218.255,0
8679,10.112.236.173,0
8680,10.112.236.176,0
8681,10.112.32.248,0
8682,10.113.118.243,0
8683,10.113.118.245,0
8684,10.113.128.16,0
8685,10.113.128.20,0
8686,10.113.128.230,0
8687,10.113.128.24,0
8688,10.113.128.28,0
8689,10.113.128.33,0
8690,10.113.128.9,0
8691,10.113.212.111,0
8692,10.113.216.229,0
8693,10.113.216.37,0
8694,10.113.216.74,0
8695,10.113.216.79,0
8696,10.113.218.221,0
8697,10.114.100.214,0
8698,10.114.112.217,0
8699,10.114.113.26,0
8700,10.114.146.221,0
8701,10.114.152.96,0
8702,10.114.161.1,0
8703,10.114.161.108,0
8704,10.114.161.2,0
8705,10.114.161.3,0
8706,10.114.163.102,0
8707,10.114.163.108,0
8708,10.114.163.114,0
8709,10.114.164.83,0
8710,10.114.165.198,0
8711,10.114.165.199,0
8712,10.114.165.230,0
8713,10.114.194.221,0
8714,10.114.197.206,0
8715,10.114.201.221,0
8716,10.114.202.125,0
8717,10.114.202.157,0
8718,10.114.202.197,0
8719,10.114.202.213,0
8720,10.114.202.217,0
8721,10.114.202.220,0
8722,10.114.202.223,0
8723,10.114.202.93,0
8724,10.114.203.221,0
8725,10.114.208.157,0
8726,10.114.208.164,0
8727,10.114.208.189,0
8728,10.114.208.220,0
8729,10.114.208.224,0
8730,10.114.210.215,0
8731,10.114.210.218,0
8732,10.114.210.223,0
8733,10.114.210.93,0
8734,10.114.211.223,0
8735,10.114.215.221,0
8736,10.114.216.125,0
8737,10.114.216.197,0
8738,10.114.216.205,0
8739,10.114.216.209,0
8740,10.114.216.240,0
8741,10.114.216.248,0
8742,10.114.216.253,0
8743,10.114.216.41,0
8744,10.114.216.89,0
8745,10.114.216.93,0
8746,10.114.217.157,0
8747,10.114.217.205,0
8748,10.114.217.221,0
8749,10.114.217.224,0
8750,10.114.218.153,0
8751,10.114.218.156,0
8752,10.114.218.157,0
8753,10.114.218.189,0
8754,10.114.218.197,0
8755,10.114.218.209,0
8756,10.114.218.216,0
8757,10.114.218.219,0
8758,10.114.218.222,0
8759,10.114.218.224,0
8760,10.114.218.237,0
8761,10.114.218.245,0
8762,10.114.218.249,0
8763,10.114.218.29,0
8764,10.114.218.77,0
8765,10.114.218.85,0
8766,10.114.218.92,0
8767,10.114.218.93,0
8768,10.114.219.157,0
8769,10.114.219.217,0
8770,10.114.219.219,0
8771,10.114.219.223,0
8772,10.114.219.226,0
8773,10.114.219.253,0
8774,10.114.219.93,0
8775,10.114.220.221,0
8776,10.114.220.224,0
8777,10.114.221.221,0
8778,10.114.222.157,0
8779,10.114.222.213,0
8780,10.114.222.217,0
8781,10.114.222.223,0
8782,10.114.222.253,0
8783,10.114.222.93,0
8784,10.114.223.213,0
8785,10.114.223.221,0
8786,10.114.240.12,0
8787,10.114.240.2,0
8788,10.114.240.3,0
8789,10.114.242.15,0
8790,10.114.242.221,0
8791,10.114.242.9,0
8792,10.114.243.1,0
8793,10.114.243.221,0
8794,10.114.243.237,0
8795,10.114.243.241,0
8796,10.114.243.49,0
8797,10.114.248.221,0
8798,10.114.250.93,0
8799,10.114.35.246,0
8800,10.114.49.201,0
8801,10.114.50.109,0
8802,10.114.50.112,0
8803,10.114.50.115,0
8804,10.114.50.117,0
8805,10.114.50.120,0
8806,10.114.50.123,0
8807,10.114.50.128,0
8808,10.114.50.136,0
8809,10.114.50.139,0
8810,10.114.50.148,0
8811,10.114.50.151,0
8812,10.114.50.165,0
8813,10.114.50.168,0
8814,10.114.50.172,0
8815,10.114.50.175,0
8816,10.114.50.181,0
8817,10.114.50.185,0
8818,10.114.50.188,0
8819,10.114.50.189,0
8820,10.114.50.191,0
8821,10.114.50.192,0
8822,10.114.50.193,0
8823,10.114.50.195,0
8824,10.114.50.81,0
8825,10.114.50.9,0
8826,10.114.50.93,0
8827,10.114.50.96,0
8828,10.114.51.102,0
8829,10.114.51.109,0
8830,10.114.51.144,0
8831,10.114.51.146,0
8832,10.114.51.147,0
8833,10.114.51.153,0
